511145.b0366	Q47538
511145.b0368	P37610
511145.b0376	P0AD70
511145.b0378	P77562
511145.b0384	P0AFM4
511145.b0385	P0AAP1
511145.b0388	P0A6E1
511145.b0389	P0AAN5
511145.b0401	P0AD99
511145.b0402	P0AAE2
511145.b0403	P21517
511145.b0417	P0AGG0
511145.b0421	P22939
511145.b0425	P0A9J4
511145.b0427	P77726
511145.b0447	P0ACJ5
511145.b0449	P0AAG5
511145.b0457	P77473
511145.b0460	P0ACE3
511145.b0482	P77301
511145.b0483	P0A9T6
511145.b0490	P77279
511145.b0494	P0ADA1
511145.b0495	P0A9T8
511145.b0497	P16919
511145.b0505	P77731
511145.b0509	P77161
511145.b0514	P77364
511145.b0516	P77425
511145.b0533	P75715
511145.b0545	P77368
511145.b0548	Q47270
511145.b0554	P0A9R2
511145.b0555	P78285
511145.b0556	P75719
511145.b0564	P05052
511145.b0566	P10805
511145.b0572	P77211
511145.b0574	P77239
511145.b0576	P24207
511145.b0589	P23877
511145.b0600	P77806
511145.b0602	P77216
511145.b0603	P77746
511145.b0604	P77202
511145.b0608	P77316
511145.b0613	P77231
511145.b0615	P75726
511145.b0616	P0A9I1
511145.b0619	P77510
511145.b0629	P30979
511145.b0634	P0ABG7
511145.b0644	P77234
511145.b0649	P77359
511145.b0654	P0AER3
511145.b0685	P0AAU7
511145.b0689	P75737
511145.b0704	P28915
511145.b0708	P00914
511145.b0709	P75742
511145.b0731	P54745
511145.b0750	P11458
511145.b0758	P09148
511145.b0768	P52696
511145.b0775	P12996
511145.b0777	P12999
511145.b0786	P0AAC4
511145.b0787	P75769
511145.b0789	P0AA84
511145.b0790	P0AAW1
511145.b0794	P0A9U1
511145.b0796	P0ACU0
511145.b0798	P30176
511145.b0799	P27296
511145.b0802	P0AAX3
511145.b0808	P75783
511145.b0818	P75788
511145.b0821	P75791
511145.b0845	P75810
511145.b0847	P60869
511145.b0855	P31134
511145.b0856	P31135
511145.b0869	P75822
511145.b0873	P75825
511145.b0874	P75826
511145.b0878	P75830
511145.b0899	P75835
511145.b0900	P75836
511145.b0906	P75839
511145.b0916	P75843
511145.b0921	P36566
511145.b0934	P75851
511145.b0941	P75858
511145.b0942	P75859
511145.b0946	P75862
511145.b0955	P75867
511145.b0959	P75869
511145.b0964	P0A8X4
511145.b0969	P0AB18
511145.b0970	P0AAC6
511145.b0976	P19931
511145.b0983	P0A932
511145.b0986	P75884
511145.b0992	P52636
511145.b0996	P33226
511145.b0997	P33225
511145.b1011	P75897
511145.b1020	P0A9K1
511145.b1025	P75908
511145.b1029	P75910
511145.b1037	P0AEA2
511145.b1040	P52106
511145.b1041	P0ABK7
511145.b1053	P25744
511145.b1054	P0ACV0
511145.b1061	P0ABR1
511145.b1080	P0A6S3
511145.b1081	P75942
511145.b1085	P62066
511145.b1096	P28305
511145.b1112	P0AB40
511145.b1121	P75961
511145.b1138	P75968
511145.b1144	P75973
511145.b1154	P45581
511145.b1158	P03014
511145.b1159	P24200
511145.b1161	P75988
511145.b1163	P75990
511145.b1164	P75991
511145.b1168	P75995
511145.b1184	P04152
511145.b1201	P76016
511145.b1218	P39163
511145.b1226	P0AF26
511145.b1235	P0AEV1
511145.b1257	P21363
511145.b1258	P21362
511145.b1259	P21361
511145.b1282	P08245
511145.b1291	P0AAH4
511145.b1294	Q47622
511145.b1300	P23883
511145.b1301	P37906
511145.b1306	P0AFN2
511145.b1327	P76049
511145.b1336	P46133
511145.b1338	P77357
511145.b1345	P76056
511145.b1357	P76063
511145.b1370	P76071
511145.b1373	P77163
511145.b1387	P77455
511145.b1388	P76077
511145.b1397	P0C7L2
511145.b1398	P76085
511145.b1400	P77181
511145.b1422	P77171
511145.b1432	P76102
511145.b1435	P76104
511145.b1439	P77730
511145.b1440	P76108
511145.b1441	P77795
511145.b1444	P77674
511145.b1453	P77610
511145.b1454	P76117
511145.b1474	P24183
511145.b1478	P39451
511145.b1485	P77463
511145.b1489	P76129
511145.b1490	P0AA89
511145.b1491	P64426
511145.b1500	P76136
511145.b1504	P77789
511145.b1513	P77257
511145.b1519	P76145
511145.b1524	P0A6W0
511145.b1537	P31131
511145.b1546	P76155
511145.b1551	P76157
511145.b1553	P76158
511145.b1554	P76159
511145.b1556	P77237
511145.b1561	P07010
511145.b1563	P0C077
511145.b1570	P06966
511145.b1571	P0ACW8
511145.b1572	P29009
511145.b1573	P21418
511145.b1575	P09557
511145.b1581	P38104
511145.b1583	P76170
511145.b1585	P67553
511145.b1586	P76172
511145.b1588	P77783
511145.b1597	P36560
511145.b1609	P18392
511145.b1615	Q47706
511145.b1617	P05804
511145.b1621	P19642
511145.b1630	P76182
511145.b1631	P77285
511145.b1645	P76186
511145.b1668	P77148
511145.b1671	P77375
511145.b1675	P0ACX5
511145.b1691	P76198
511145.b1692	P0A6D5
511145.b1699	P77337
511145.b1731	P0AE60
511145.b1737	P17334
511145.b1741	P76213
511145.b1747	P0AE37
511145.b1752	P76221
511145.b1762	P76228
511145.b1763	P14294
511145.b1772	P77493
511145.b1781	P76234
511145.b1785	P76236
511145.b1790	P76241
511145.b1798	P76249
511145.b1800	P76251
511145.b1806	P0AA91
511145.b1808	P76257
511145.b1810	P64490
511145.b1813	P43337
511145.b1815	P76261
511145.b1825	P64499
511145.b1834	P76272
511145.b1835	P76273
511145.b1840	P76278
511145.b1855	P24205
511145.b1863	P0A814
511145.b1878	P76297
511145.b1880	P76299
511145.b1891	P0ABY7
511145.b1900	P0AAF3
511145.b1901	P02924
511145.b1906	P46887
511145.b1915	P0AD07
511145.b1916	P07026
511145.b1924	P24216
511145.b1937	P0A8T5
511145.b1972	P76343
511145.b1978	P76347
511145.b1987	Q47083
511145.b2001	P76361
511145.b2012	P33014
511145.b2015	P76369
511145.b2028	P76373
511145.b2045	P71242
511145.b2047	P71241
511145.b2048	P24175
511145.b2049	P24174
511145.b2050	P32057
511145.b2054	P0ACD2
511145.b2060	P76387
511145.b2069	P36928
511145.b2072	P76395
511145.b2074	P76397
511145.b2076	P76399
511145.b2078	P30847
511145.b2085	P76406
511145.b2086	P76407
511145.b2092	P69831
511145.b2101	P0ACM5
511145.b2103	P76422
511145.b2104	P76423
511145.b2105	P64530
511145.b2109	P33341
511145.b2110	P33342
511145.b2111	P33343
511145.b2125	P0AFT5
511145.b2126	P0AD14
511145.b2134	P0AFI5
511145.b2137	P33368
511145.b2148	P23200
511145.b2163	P0A9E9
511145.b2164	P33024
511145.b2175	P0AFV4
511145.b2176	P76446
511145.b2179	P33915
511145.b2184	P33919
511145.b2197	P69490
511145.b2199	P0ABM1
511145.b2205	P0AAL3
511145.b2210	P33940
511145.b2213	P06134
511145.b2219	Q06067
511145.b2220	Q06065
511145.b2223	P76460
511145.b2237	P27294
511145.b2247	P77215
511145.b2252	P45565
511145.b2255	P77398
511145.b2257	P76473
511145.b2263	P37355
511145.b2264	P17109
511145.b2268	P0A8V0
511145.b2269	Q47013
511145.b2270	P76481
511145.b2271	P76482
511145.b2272	P76483
511145.b2273	P76484
511145.b2292	P0AFU2
511145.b2293	P77625
511145.b2308	P52094
511145.b2318	P07649
511145.b2326	P76938
511145.b2332	P76498
511145.b2336	P77599
511145.b2340	P76502
511145.b2342	P76503
511145.b2349	P37326
511145.b2350	P77682
511145.b2354	P77656
511145.b2357	P76510
511145.b2361	P76514
511145.b2362	P76515
511145.b2365	P08555
511145.b2368	P52599
511145.b2372	P0AA49
511145.b2373	P0AFI0
511145.b2374	P69902
511145.b2375	P76520
511145.b2380	P0AA93
511145.b2381	P0AE39
511145.b2384	P77585
511145.b2389	P67729
511145.b2410	P39836
511145.b2420	P78271
511145.b2427	P77245
511145.b2428	P76535
511145.b2429	P77272
511145.b2432	P76537
511145.b2446	P76546
511145.b2460	P76555
511145.b2462	P63746
511145.b2469	P27896
511145.b2470	P24177
511145.b2475	P64429
511145.b2479	P0A9I3
511145.b2481	P23481
511145.b2489	P77668
511145.b2491	P71229
511145.b2494	P66948
511145.b2506	P76573
511145.b2519	P76577
511145.b2528	P0AAC8
511145.b2534	P77538
511145.b2535	P54901
511145.b2538	P0ABR5
511145.b2544	P76584
511145.b2546	P77315
511145.b2547	P77509
511145.b2548	P77269
511145.b2555	P0AD44
511145.b2556	P52101
511145.b2574	P10902
511145.b2575	P31825
511145.b2582	P0AGG4
511145.b2603	P64548
511145.b2604	P46139
511145.b2605	P07021
511145.b2615	P0A7B3
511145.b2626	P52125
511145.b2628	P52127
511145.b2644	P52140
511145.b2645	P52141
511145.b2674	P0A772
511145.b2696	P69913
511145.b2707	P15082
511145.b2710	Q46877
511145.b2711	P37596
511145.b2715	P24241
511145.b2716	P24240
511145.b2724	P0AAK1
511145.b2727	P0AAN3
511145.b2748	P0A6S5
511145.b2751	P23845
511145.b2752	P21156
511145.b2756	Q46897
511145.b2759	P76632
511145.b2760	Q46901
511145.b2761	P38036
511145.b2762	P17854
511145.b2763	P17846
511145.b2764	P38038
511145.b2769	Q46907
511145.b2770	Q46908
511145.b2771	Q46909
511145.b2788	Q46915
511145.b2789	Q46916
511145.b2793	P0A8U0
511145.b2801	P11551
511145.b2805	P0ACK8
511145.b2817	P63883
511145.b2818	P0A6C5
511145.b2832	P67127
511145.b2837	P03024
511145.b2838	P00861
511145.b2841	P0AE24
511145.b2842	P37769
511145.b2843	Q46938
511145.b2845	P63340
511145.b2847	Q46942
511145.b2851	Q46787
511145.b2886	Q46819
511145.b2892	P21893
511145.b2896	Q46824
511145.b2899	P67153
511145.b2920	P52043
511145.b2923	P11667
511145.b2928	P11664
511145.b2940	P64570
511145.b2944	P39902
511145.b2946	P0AGL7
511145.b2949	P0A8I1
511145.b2956	P46142
511145.b2966	Q46831
511145.b2968	Q46832
511145.b2971	Q46835
511145.b2972	Q46836
511145.b2984	P64572
511145.b2985	Q46843
511145.b2986	Q46844
511145.b2991	P0A703
511145.b3010	Q46855
511145.b3014	P65298
511145.b3017	P26648
511145.b3020	Q46863
511145.b3021	Q46864
511145.b3037	P0ADT2
511145.b3048	P76656
511145.b3051	P77306
511145.b3060	P45463
511145.b3061	P05847
511145.b3063	P39414
511145.b3073	P42588
511145.b3075	P06846
511145.b3077	P0AC73
511145.b3081	P42593
511145.b3084	P42596
511145.b3093	P0AA78
511145.b3110	P42628
511145.b3126	P23522
511145.b3138	P42909
511145.b3141	P42912
511145.b3142	P42913
511145.b3144	P42915
511145.b3154	P67762
511145.b3157	P64599
511145.b3160	P0ADV5
511145.b3184	P0AA73
511145.b3188	P0ACH1
511145.b3191	P64602
511145.b3211	P0ADW6
511145.b3214	P28721
511145.b3215	P28722
511145.b3216	P45420
511145.b3222	P45425
511145.b3227	P45428
511145.b3238	P64614
511145.b3240	P46481
511145.b3241	P46482
511145.b3262	P28638
511145.b3265	P24180
511145.b3266	P24181
511145.b3280	P45795
511145.b3293	P36677
511145.b3331	P45761
511145.b3332	P45762
511145.b3334	P36678
511145.b3348	P0A8R4
511145.b3350	P45522
511145.b3351	P0A756
511145.b3353	P45524
511145.b3355	P0AEX5
511145.b3361	P20605
511145.b3366	P0A9I8
511145.b3375	P45544
511145.b3381	P45550
511145.b3382	P45551
511145.b3395	P45753
511145.b3411	P31667
511145.b3424	P09391
511145.b3437	P46859
511145.b3459	P37613
511145.b3471	P37619
511145.b3477	P33591
511145.b3478	P0AFA9
511145.b3482	P16917
511145.b3503	P0AB96
511145.b3512	P63204
511145.b3519	P62601
511145.b3520	P37640
511145.b3536	P37657
511145.b3552	P37665
511145.b3564	P09099
511145.b3565	P00944
511145.b3571	P25718
511145.b3575	P37672
511145.b3579	P37676
511145.b3580	P37677
511145.b3585	P37682
511145.b3586	P37683
511145.b3593	P16916
511145.b3594	P0ADK6
511145.b3604	P0ACL7
511145.b3606	P0AGJ7
511145.b3620	P37692
511145.b3622	P27243
511145.b3625	P27240
511145.b3627	P27128
511145.b3632	P25742
511145.b3638	P25531
511145.b3642	P0A7E3
511145.b3645	P23840
511145.b3656	P31434
511145.b3657	P31435
511145.b3665	P31441
511145.b3678	P31447
511145.b3680	P31449
511145.b3684	P31453
511145.b3689	P31455
511145.b3696	P0ADM6
511145.b3714	P31466
511145.b3717	P31469
511145.b3719	P31471
511145.b3752	P0A9J6
511145.b3753	P0ACQ0
511145.b3754	P31474
511145.b3773	P05827
511145.b3779	P25552
511145.b3800	P25550
511145.b3804	P09126
511145.b3817	P27842
511145.b3818	P27843
511145.b3832	P0AG71
511145.b3845	P21151
511145.b3872	P0ACM9
511145.b3873	P32134
511145.b3876	P32136
511145.b3881	P32141
511145.b3886	P0A8K8
511145.b3889	P0ADQ5
511145.b3890	P0AFU6
511145.b3896	P32151
511145.b3897	P32152
511145.b3906	P09378
511145.b3934	P0ACN7
511145.b3937	P32167
511145.b3967	P22634
511145.b3992	P30138
511145.b4001	P32681
511145.b4011	P09162
511145.b4020	P0AF43
511145.b4028	P32688
511145.b4029	P32689
511145.b4031	P0AGF4
511145.b4032	P68183
511145.b4039	P26602
511145.b4047	P32693
511145.b4048	P32694
511145.b4050	P32696
511145.b4053	P0A6B4
511145.b4063	P0ACS2
511145.b4066	P32704
511145.b4071	P0ABL1
511145.b4073	P32709
511145.b4074	P32710
511145.b4078	P0AF56
511145.b4079	P07658
511145.b4081	P32715
511145.b4085	P32719
511145.b4086	P32720
511145.b4088	P39265
511145.b4089	P0ACS7
511145.b4090	P37351
511145.b4092	P16692
511145.b4097	P16678
511145.b4105	P16682
511145.b4106	P16677
511145.b4113	P30843
511145.b4114	P30845
511145.b4117	P28629
511145.b4118	P0ACH8
511145.b4123	P0ABN9
511145.b4140	P37147
511145.b4166	P39288
511145.b4186	P33222
511145.b4191	P0A9W0
511145.b4192	P39300
511145.b4196	P39304
511145.b4197	P39305
511145.b4204	P39308
511145.b4210	P39314
511145.b4212	P0ACN2
511145.b4216	P39187
511145.b4217	P0ADE2
511145.b4222	P0AE48
511145.b4227	P39325
511145.b4230	P39328
511145.b4241	P36673
511145.b4242	P0ABB8
511145.b4288	P15029
511145.b4297	P39358
511145.b4300	P39361
511145.b4304	P39365
511145.b4306	P39367
511145.b4315	P39264
511145.b4326	P39375
511145.b4333	P39382
511145.b4335	P39384
511145.b4340	P39389
511145.b4341	P39390
511145.b4346	P15005
511145.b4353	P0ADC8
511145.b4356	P39398
511145.b4357	P39399
511145.b4359	P39401
511145.b4364	P0ADD5
511145.b4373	P0A944
511145.b4374	P0A8Y1
511145.b4380	P37342
511145.b4385	P39410
511145.b4399	P08401
511145.b4467	P52074
511145.b4475	P46849
511145.b4482	P27840
511145.b4483	P27859
511145.b4509	Q47272
511145.b4512	P0AAS9
511145.b4551	P0ADW8
511145.b4621	P58036
511145.b0081	P22186
511145.b0122	P0AA95
511145.b0240	P24251
511145.b0296	P0A7N1
511145.b0760	P31060
511145.b0784	P30748
511145.b0929	P02931
511145.b1180	P76004
511145.b1295	P0ACV8
511145.b1461	P31992
511145.b1746	P76217
511145.b1754	P76223
511145.b2439	P76541
511145.b3129	P15373
511145.b3237	P0A6D0
511145.b3281	P15770
511145.b3323	P45756
511145.b3523	P37643
511145.b3686	P0C058
511145.b3704	P0A7Y8
511145.b3899	P32154
511145.b3917	P0AG78
511145.b3958	P11446
511145.b4314	P04128
511145.b4316	P31697
511145.b2053	P0AC88
511145.b2196	P33927
511145.b3447	P18956
511145.b3488	P37627
511145.b0183	P10442
511145.b0713	P75746
511145.b1859	P39832
511145.b2146	P76440
511145.b2317	P0ABP6
511145.b2422	P16676
511145.b2593	P33644
511145.b2735	P52598
511145.b3158	P45527
511145.b3206	P0A9N0
511145.b3391	P34749
511145.b3748	P04982
511145.b3920	P32160
511145.b3950	P69816
511145.b3991	P30139
511145.b3993	P30137
511145.b4312	P0ADH5
511145.b4407	O32583
511145.b4480	P0A8R9
511145.b0050	P62672
511145.b0099	P08337
511145.b0144	P27305
511145.b0147	P37025
511145.b0187	P52096
511145.b0219	Q47679
511145.b0233	Q47157
511145.b0351	P77580
511145.b0428	P0AEA5
511145.b0429	P0ABJ6
511145.b0430	P0ABJ3
511145.b0445	P46890
511145.b0454	P0AFP2
511145.b0456	P0AAQ6
511145.b0459	P77791
511145.b0461	P0AAR0
511145.b0507	P0AEP7
511145.b0524	P43341
511145.b0537	P24218
511145.b0638	P52086
511145.b0714	P50465
511145.b0806	P0AAX6
511145.b0901	P43340
511145.b0952	P0AB10
511145.b1010	P0AFQ5
511145.b1012	P75898
511145.b1099	P28631
511145.b1202	P76017
511145.b1248	P0A8L7
511145.b1290	P0AAH8
511145.b1355	P76061
511145.b1374	P0ADI0
511145.b1391	P76080
511145.b1396	P76084
511145.b1434	P77626
511145.b1466	P19317
511145.b1555	P76160
511145.b1598	P76176
511145.b1628	P77223
511145.b1633	P0AB83
511145.b1648	P64474
511145.b1649	P67430
511145.b1672	P77564
511145.b1733	P37794
511145.b1862	P24238
511145.b1892	P0A8S9
511145.b1991	P36562
511145.b2068	P04395
511145.b2073	P76396
511145.b2207	P0A9I5
511145.b2214	P0AB85
511145.b2251	P52006
511145.b2341	P77399
511145.b2385	P76524
511145.b2459	P65643
511145.b2496	P69931
511145.b2554	P0AFU4
511145.b2559	P68398
511145.b2627	P52126
511145.b2667	P77295
511145.b2673	P0AC65
511145.b2717	P0AEV9
511145.b2725	P0AEV4
511145.b2726	P0A700
511145.b2728	P0AAM3
511145.b2730	P24193
511145.b2774	P76633
511145.b2819	P04993
511145.b2831	P06722
511145.b2844	Q46939
511145.b2888	Q46821
511145.b2907	P25534
511145.b2912	P0AC28
511145.b3074	P42589
511145.b3091	P42604
511145.b3115	P11868
511145.b3124	P23524
511145.b3159	P45475
511145.b3239	P64616
511145.b3343	P45530
511145.b3344	P45531
511145.b3399	P64636
511145.b3479	P33593
511145.b3481	P0A6Z6
511145.b3538	P37659
511145.b3581	P37678
511145.b3676	P0ADM0
511145.b3723	P11989
511145.b3727	P0AGH8
511145.b3822	P15043
511145.b3848	P27862
511145.b3856	P32125
511145.b3878	P32138
511145.b4084	P32718
511145.b4098	P16688
511145.b4112	P30844
511145.b4124	P0AD01
511145.b4126	P0AF59
511145.b4127	P39274
511145.b4237	P0A9N8
511145.b4259	P28905
511145.b4266	P0A9P9
511145.b4298	P39359
511145.b4310	P39371
511145.b4317	P30130
511145.b4362	P0A8J2
511145.b4372	P28632
511145.b4387	P0AGC7
