From	To
4896.SPAC926.07c-1	Q9UR05
4896.SPAC926.08c-1	Q9UUG1
4896.SPAC926.09c-1	Q9UUG0
4896.SPAC959.02-1	Q9P4X4
4896.SPAC959.03c-1	Q9P4X3
4896.SPAC977.10-1	P36606
4896.SPAC977.14c-1	Q9P7U2
4896.SPAC9E9.03-1	O14289
4896.SPAC9E9.04-1	O14290
4896.SPAC9E9.06c-1	Q42598
4896.SPAC9E9.07c-1	P17609
4896.SPAC9E9.09c-1	O14293
4896.SPAC9E9.10c-1	O14423
4896.SPAC9E9.11-1	O14295
4896.SPAC9E9.13-1	Q11118
4896.SPAC9E9.14-1	O14296
4896.SPAC9E9.15-1	O14297
4896.SPAC9G1.02-1	O14299
4896.SPAC9G1.03c-1	P52808
4896.SPAC9G1.04-1	O14300
4896.SPAC9G1.05-1	O14301
4896.SPAC9G1.06c-1	O14302
4896.SPAC9G1.08c-1	O14304
4896.SPAC9G1.11c-1	P48009
4896.SPAC9G1.12-1	O14307
4896.SPACUNK4.07c-1	O14072
4896.SPACUNK4.08-1	O14073
4896.SPACUNK4.10-1	O14075
4896.SPACUNK4.11c-1	O14076
4896.SPACUNK4.12c-1	O14077
4896.SPACUNK4.14-1	O14079
4896.SPACUNK4.15-1	O14080
4896.SPACUNK4.16c-1	O14081
4896.SPACUNK4.17-1	O14082
4896.SPAP11E10.01-1	Q9HDZ0
4896.SPAP14E8.02-1	Q9P7G6
4896.SPAP14E8.03-1	Q9P7G5
4896.SPAP14E8.04-1	Q9P7G4
4896.SPAP19A11.05c-1	Q9HDV5
4896.SPAP27G11.02-1	Q9P7N6
4896.SPAP27G11.03-1	Q9P7N5
4896.SPAP27G11.04c-1	Q9P7N4
4896.SPAP27G11.05c-1	Q9P7N3
4896.SPAP27G11.06c-1	Q9P7N2
4896.SPAP27G11.07c-1	Q9P7N1
4896.SPAP27G11.09c-1	Q9P7M9
4896.SPAP27G11.10c-1	Q9P7M8
4896.SPAP27G11.13c-1	Q9P7M5
4896.SPAP7G5.02c-1	Q9P772
4896.SPAP7G5.04c-1	P40976
4896.SPAP7G5.06-1	Q9P768
4896.SPAP8A3.03-1	Q9UT11
4896.SPAP8A3.04c-1	P50519
4896.SPAP8A3.06-1	Q09176
4896.SPAP8A3.07c-1	Q9UT09
4896.SPAP8A3.08-1	Q09196
4896.SPAP8A3.09c-1	Q9UT08
4896.SPAP8A3.11c-1	Q9UT06
4896.SPAP8A3.12c-1	Q9UT05
4896.SPAP8A3.14c-1	Q9UT03
4896.SPAPB17E12.02-1	Q9P347
4896.SPAPB17E12.03-1	Q8TFH8
4896.SPAPB17E12.04c-1	Q9HFR0
4896.SPAPB17E12.11-1	Q8TFH3
4896.SPAPB17E12.14c-1	Q8TFH0
4896.SPAPB18E9.01-1	Q8TFG7
4896.SPAPB18E9.02c-1	Q8TFG6
4896.SPAPB1A10.04c-1	O60052
4896.SPAPB1A10.05-1	Q9HDY5
4896.SPAPB1A10.06c-1	Q9HDY4
4896.SPAPB1A10.09-1	Q9HDY1
4896.SPAPB1A10.10c-1	Q9HDY0
4896.SPAPB1A10.11c-1	Q9HDX9
4896.SPAPB1A10.12c-1	Q9HDX8
4896.SPAPB1A10.13-1	Q9HDX7
4896.SPAPB1A11.03-1	Q9HDX2
4896.SPAPB1E7.01c-1	Q9C108
4896.SPAPB1E7.02c-1	Q9C107
4896.SPAPB1E7.03-1	Q9C106
4896.SPAPB1E7.05-1	Q9C104
4896.SPAPB1E7.07-1	Q9C102
4896.SPAPB1E7.08c-1	Q9C101
4896.SPAPB1E7.09-1	Q9C100
4896.SPAPB1E7.10-1	Q9C0Z9
4896.SPAPB1E7.12-1	Q9C0Z7
4896.SPAPB21F2.03-1	Q9C0Z3
4896.SPAPB24D3.01-1	Q9C0Z1
4896.SPAPB24D3.08c-1	Q9C0Y6
4896.SPAPB24D3.09c-1	Q9C0Y5
4896.SPAPB24D3.10c-1	Q9C0Y4
4896.SPAPB2B4.01c-1	Q9HDW9
4896.SPAPB2B4.02-1	Q9HDW8
4896.SPAPB2B4.04c-1	Q9HDW7
4896.SPAPB2B4.05-1	Q9HDW6
4896.SPAPB8E5.02c-1	Q9UTM3
4896.SPAPB8E5.03-1	P50537
4896.SPAPB8E5.04c-1	Q9C0X9
4896.SPAPB8E5.06c-1	P36584
4896.SPAPB8E5.07c-1	Q9C0X8
4896.SPAPB8E5.09-1	Q9C0X6
4896.SPAPJ691.02-1	Q9URW3
4896.SPAPJ691.03-1	Q9HFF0
4896.SPAPJ696.01c-1	Q9URW7
4896.SPAPJ696.02-1	Q9URW6
4896.SPAPJ698.02c-1	Q9P546
4896.SPAPJ698.03c-1	Q9UTT2
4896.SPAPJ760.02c-1	Q9P7E8
4896.SPAPYUG7.02c-1	Q9P7Y9
4896.SPAPYUG7.03c-1	Q9P7Y8
4896.SPAPYUG7.04c-1	O74635
4896.SPAPYUG7.05-1	Q9P7Y7
4896.SPAPYUK71.03c-1	Q9UT00
4896.SPBC106.01-1	O94235
4896.SPBC106.03-1	Q9URV8
4896.SPBC106.04-1	P50998
4896.SPBC106.05c-1	Q9URV6
4896.SPBC106.06-1	P50999
4896.SPBC106.09-1	Q9URV2
4896.SPBC106.10-1	P40376
4896.SPBC106.11c-1	Q9URV1
4896.SPBC106.12c-1	Q9URV0
4896.SPBC106.13-1	Q9URU9
4896.SPBC106.14c-1	Q10342
4896.SPBC106.15-1	Q10132
4896.SPBC106.16-1	Q10329
4896.SPBC106.17c-1	Q10341
4896.SPBC106.20-1	Q10339
4896.SPBC1105.01-1	Q9Y824
4896.SPBC1105.02c-1	Q9Y823
4896.SPBC1105.03c-1	Q9Y822
4896.SPBC1105.04c-1	P49777
4896.SPBC1105.06-1	Q9Y821
4896.SPBC1105.07c-1	Q9Y820
4896.SPBC1105.08-1	Q9Y819
4896.SPBC1105.09-1	Q9Y818
4896.SPBC1105.10-1	Q9Y817
4896.SPBC115.01c-1	O42894
4896.SPBC115.02c-1	O42895
4896.SPBC115.03-1	O42896
4896.SPBC119.01-1	O42897
4896.SPBC119.02-1	P46595
4896.SPBC119.03-1	O42898
4896.SPBC119.05c-1	O43125
4896.SPBC119.06-1	O42899
4896.SPBC119.07-1	O42900
4896.SPBC119.08-1	Q92398
4896.SPBC119.09c-1	O42901
4896.SPBC119.10-1	P78753
4896.SPBC119.11c-1	P22192
4896.SPBC119.12-1	O42903
4896.SPBC119.13c-1	O42904
4896.SPBC119.15-1	O42906
4896.SPBC119.17-1	O42908
4896.SPBC119.18-1	Q96VG1
4896.SPBC1198.01-1	Q9P6I8
4896.SPBC1198.02-1	Q9P6I7
4896.SPBC1198.05-1	Q9P6I5
4896.SPBC1198.06c-1	Q9P6I4
4896.SPBC1198.08-1	Q9P6I2
4896.SPBC1198.13c-1	O94424
4896.SPBC1198.14c-1	P09202
4896.SPBC11B10.01-1	Q96WW6
4896.SPBC11B10.02c-1	P36605
4896.SPBC11B10.03-1	Q96WW5
4896.SPBC11B10.04c-1	O13602
4896.SPBC11B10.07c-1	Q96WW4
4896.SPBC11B10.08-1	O13598
4896.SPBC11B10.09-1	P04551
4896.SPBC11B10.10c-1	P48003
4896.SPBC11C11.02-1	Q10199
4896.SPBC11C11.04c-1	Q10197
4896.SPBC11C11.06c-1	Q10195
4896.SPBC11C11.07-1	Q10192
4896.SPBC11C11.08-1	Q10193
4896.SPBC11C11.09c-1	O74306
4896.SPBC11C11.10-1	O59721
4896.SPBC11G11.01-1	Q9USZ8
4896.SPBC11G11.02c-1	Q9USZ7
4896.SPBC11G11.03-1	Q9USZ6
4896.SPBC11G11.04-1	Q9USZ5
4896.SPBC11G11.05-1	Q9USZ4
4896.SPBC11G11.06c-1	Q9USZ3
4896.SPBC11G11.07-1	Q9USZ2
4896.SPBC1215.01-1	Q9Y810
4896.SPBC1215.02c-1	Q9Y809
4896.SPBC1271.02-1	O94335
4896.SPBC1271.04c-1	O94337
4896.SPBC1271.07c-1	O94340
4896.SPBC1271.09-1	O94342
4896.SPBC1271.12-1	O74178
4896.SPBC1271.14-1	O94346
4896.SPBC1271.15c-1	O59683
4896.SPBC1289.01c-1	O94614
4896.SPBC1289.02c-1	O43120
4896.SPBC1289.03c-1	P28748
4896.SPBC1289.04c-1	O74653
4896.SPBC1289.05c-1	O74174
4896.SPBC1289.06c-1	O94615
4896.SPBC1289.07c-1	O94616
4896.SPBC1289.08-1	O94617
4896.SPBC1289.09-1	O94618
4896.SPBC1289.10c-1	O94619
4896.SPBC1289.11-1	O94620
4896.SPBC1289.12-1	O94621
4896.SPBC1289.13c-1	O94622
4896.SPBC1289.16c-1	O42890
4896.SPBC12C2.02c-1	Q09743
4896.SPBC12C2.03c-1	Q09744
4896.SPBC12C2.04-1	Q09745
4896.SPBC12C2.05c-1	Q09746
4896.SPBC12C2.06-1	Q09747
4896.SPBC12C2.07c-1	Q09741
4896.SPBC12C2.08-1	Q09748
4896.SPBC12C2.10c-1	Q09750
4896.SPBC12C2.11-1	Q09740
4896.SPBC12C2.12c-1	Q09751
4896.SPBC12C2.13c-1	Q09752
4896.SPBC12D12.01-1	Q09825
4896.SPBC12D12.03-1	O94501
4896.SPBC12D12.04c-1	P36583
4896.SPBC12D12.05c-1	O94502
4896.SPBC12D12.07c-1	O94504
4896.SPBC12D12.08c-1	O14399
4896.SPBC1306.01c-1	Q9USZ1
4896.SPBC1306.02-1	Q9USZ0
4896.SPBC1347.02-1	O74191
4896.SPBC1347.04-1	O94624
4896.SPBC1347.05c-1	O94625
4896.SPBC1347.06c-1	P40233
4896.SPBC1347.07-1	O94626
4896.SPBC1347.08c-1	O94627
4896.SPBC1347.09-1	O94628
4896.SPBC1347.10-1	O42709
4896.SPBC1347.11-1	O94629
4896.SPBC1348.10c-1	Q9P327
4896.SPBC13A2.01c-1	Q9P383
4896.SPBC13A2.02-1	Q9P382
4896.SPBC13A2.03-1	Q9P381
4896.SPBC13A2.04c-1	Q9P380
4896.SPBC13E7.01-1	Q9P6R9
4896.SPBC13E7.02-1	Q9P6R8
4896.SPBC13E7.04-1	Q9P6R6
4896.SPBC13E7.07-1	Q9P6R3
4896.SPBC13E7.08c-1	Q9P6R2
4896.SPBC13E7.09-1	Q9P6R1
4896.SPBC13E7.10c-1	Q9P6R0
4896.SPBC13E7.11-1	O14364
4896.SPBC13G1.01c-1	O60063
4896.SPBC13G1.02-1	O60064
4896.SPBC13G1.03c-1	O60065
4896.SPBC13G1.04c-1	O60066
4896.SPBC13G1.05-1	O60067
4896.SPBC13G1.06c-1	O60068
4896.SPBC13G1.08c-1	O60070
4896.SPBC13G1.09-1	O60071
4896.SPBC13G1.10c-1	O60072
4896.SPBC13G1.11-1	O60073
4896.SPBC13G1.12-1	O60074
4896.SPBC13G1.13-1	P87303
4896.SPBC146.01-1	Q9Y808
4896.SPBC146.03c-1	P41004
4896.SPBC146.07-1	P36629
4896.SPBC146.08c-1	Q9Y803
4896.SPBC146.09c-1	Q9Y802
4896.SPBC146.12-1	Q9Y7Z9
4896.SPBC146.13c-1	Q9Y7Z8
4896.SPBC146.14c-1	Q9UUF7
4896.SPBC14C8.01c-1	P21135
4896.SPBC14C8.02-1	O60084
4896.SPBC14C8.03-1	O60085
4896.SPBC14C8.04-1	O60086
4896.SPBC14C8.06-1	P78774
4896.SPBC14C8.12-1	Q92399
4896.SPBC14C8.14c-1	O60094
4896.SPBC14C8.16c-1	O60096
4896.SPBC14C8.17c-1	O60097
4896.SPBC14F5.02-1	O60099
4896.SPBC14F5.03c-1	O60100
4896.SPBC14F5.04c-1	O60101
4896.SPBC14F5.05c-1	O60198
4896.SPBC14F5.06-1	O60102
4896.SPBC14F5.07-1	O60103
4896.SPBC14F5.08-1	O60104
4896.SPBC14F5.09c-1	O60105
4896.SPBC14F5.11c-1	O60107
4896.SPBC14F5.12c-1	O60108
4896.SPBC14F5.13c-1	O60109
4896.SPBC1539.03c-1	P50514
4896.SPBC1539.04-1	Q9Y7Z5
4896.SPBC1539.05-1	Q9Y7Z4
4896.SPBC1539.06-1	Q9Y7Z3
4896.SPBC1539.07c-1	P78870
4896.SPBC1539.08-1	Q9Y7Z2
4896.SPBC1539.09c-1	Q92370
4896.SPBC1539.10-1	Q9Y7Z1
4896.SPBC15C4.01c-1	O60110
4896.SPBC15C4.02-1	O60111
4896.SPBC15C4.03-1	O60112
4896.SPBC15C4.04c-1	O60113
4896.SPBC15C4.05-1	O60114
4896.SPBC15D4.01c-1	Q1MTQ7
4896.SPBC15D4.02-1	O74308
4896.SPBC15D4.03-1	O74309
4896.SPBC15D4.04-1	P42881
4896.SPBC15D4.05-1	O74310
4896.SPBC15D4.06-1	O74311
4896.SPBC15D4.07c-1	O74312
4896.SPBC15D4.08c-1	O74313
4896.SPBC15D4.09c-1	O74314
4896.SPBC15D4.14-1	O74319
4896.SPBC15D4.15-1	Q00472
4896.SPBC1604.03c-1	O94369
4896.SPBC1604.05-1	P78917
4896.SPBC1604.06c-1	O94372
4896.SPBC1604.07-1	O94373
4896.SPBC1604.08c-1	O94374
4896.SPBC1604.10-1	O94376
4896.SPBC1604.11-1	O94377
4896.SPBC1604.14c-1	P50527
4896.SPBC1604.17c-1	O94729
4896.SPBC1604.18c-1	O94730
4896.SPBC1604.20c-1	Q1MTQ1
4896.SPBC1604.21c-1	O94609
4896.SPBC1652.02-1	Q92367
4896.SPBC1677.03c-1	O94634
4896.SPBC1683.02-1	Q9P6J8
4896.SPBC1683.03c-1	Q9P6J7
4896.SPBC1683.04-1	Q9P6J6
4896.SPBC1683.05-1	Q9P6J5
4896.SPBC1683.06c-1	Q9P6J4
4896.SPBC1683.10c-1	Q9P6J2
4896.SPBC1683.11c-1	Q9P6J1
4896.SPBC1683.12-1	Q9P6J0
4896.SPBC1685.01-1	O13453
4896.SPBC1685.02c-1	O74322
4896.SPBC1685.03-1	O74323
4896.SPBC1685.05-1	O74325
4896.SPBC1685.08-1	Q1MTR4
4896.SPBC1685.09-1	O74329
4896.SPBC1685.10-1	O74330
4896.SPBC1685.13-1	O74333
4896.SPBC1685.14c-1	Q1MTR3
4896.SPBC1685.15c-1	O59751
4896.SPBC16A3.01-1	P48008
4896.SPBC16A3.02c-1	O42909
4896.SPBC16A3.04-1	O42911
4896.SPBC16A3.05c-1	P41838
4896.SPBC16A3.06-1	O42912
4896.SPBC16A3.07c-1	O42913
4896.SPBC16A3.08c-1	O42914
4896.SPBC16A3.09c-1	O42915
4896.SPBC16A3.10-1	O42916
4896.SPBC16A3.12c-1	P78898
4896.SPBC16A3.14-1	O42919
4896.SPBC16A3.15c-1	P04688
4896.SPBC16A3.16-1	O42921
4896.SPBC16A3.18-1	O42923
4896.SPBC16A3.19-1	O42924
4896.SPBC16C6.02c-1	O42926
4896.SPBC16C6.05-1	O42929
4896.SPBC16C6.06-1	O42930
4896.SPBC16C6.07c-1	O42931
4896.SPBC16C6.08c-1	O42932
4896.SPBC16C6.09-1	O42933
4896.SPBC16C6.11-1	O42935
4896.SPBC16C6.12c-1	O42936
4896.SPBC16C6.13c-1	O42937
4896.SPBC16D10.01c-1	Q1MTN8
4896.SPBC16D10.02-1	O94636
4896.SPBC16D10.03-1	O94637
4896.SPBC16D10.04c-1	Q9URU2
4896.SPBC16D10.06-1	O94639
4896.SPBC16D10.07c-1	O94640
4896.SPBC16D10.08c-1	O94641
4896.SPBC16D10.09-1	Q03392
4896.SPBC16D10.10-1	O94642
4896.SPBC16E9.01c-1	O14318
4896.SPBC16E9.02c-1	O14319
4896.SPBC16E9.05-1	O14321
4896.SPBC16E9.06c-1	Q12238
4896.SPBC16E9.09c-1	O14324
4896.SPBC16E9.10c-1	O14325
4896.SPBC16E9.11c-1	O14326
4896.SPBC16E9.12c-1	O14327
4896.SPBC16E9.13-1	O14328
4896.SPBC16E9.14c-1	O14329
4896.SPBC16E9.18-1	O14333
4896.SPBC16G5.01-1	P50524
4896.SPBC16G5.02c-1	O60116
4896.SPBC16G5.04-1	O60118
4896.SPBC16G5.07c-1	O60121
4896.SPBC16G5.08-1	O60122
4896.SPBC16G5.09-1	O60123
4896.SPBC16G5.10-1	O60124
4896.SPBC16G5.11c-1	O60125
4896.SPBC16G5.12c-1	O60126
4896.SPBC16G5.14c-1	O60128
4896.SPBC16G5.15c-1	O60129
4896.SPBC16G5.16-1	O60130
4896.SPBC16G5.18-1	Q09195
4896.SPBC16H5.02-1	O42938
4896.SPBC16H5.03c-1	O42939
4896.SPBC16H5.04-1	O42940
4896.SPBC16H5.06-1	Q09154
4896.SPBC16H5.07c-1	P23636
4896.SPBC16H5.08c-1	O42943
4896.SPBC16H5.10c-1	O42945
4896.SPBC16H5.11c-1	P78963
4896.SPBC1703.01c-1	Q9P7W9
4896.SPBC1703.02-1	Q9P7W8
4896.SPBC1703.03c-1	Q9P7W7
4896.SPBC1703.05-1	Q9P7W5
4896.SPBC1703.06-1	Q9P7W4
4896.SPBC1703.07-1	Q9P7W3
4896.SPBC1703.10-1	P11620
4896.SPBC1703.12-1	Q9P7V9
4896.SPBC1703.13c-1	Q9P7V8
4896.SPBC1703.14c-1	P07799
4896.SPBC1703.15c-1	Q9P7V6
4896.SPBC1706.01-1	O60132
4896.SPBC1706.03-1	Q9USY7
4896.SPBC1709.02c-1	O75005
4896.SPBC1709.04c-1	O74729
4896.SPBC1709.05-1	Q10284
4896.SPBC1709.06-1	O74731
4896.SPBC1709.07-1	O74732
4896.SPBC1709.08-1	O74733
4896.SPBC1709.09-1	O74734
4896.SPBC1709.10c-1	O74735
4896.SPBC1709.11c-1	O74736
4896.SPBC1709.12-1	O74737
4896.SPBC1709.13c-1	O74738
4896.SPBC1709.14-1	O74739
4896.SPBC1709.15c-1	O74740
4896.SPBC1709.16c-1	O74741
4896.SPBC1709.17-1	O74742
4896.SPBC1709.18-1	O74743
4896.SPBC1709.19c-1	Q9UUB8
4896.SPBC1711.03-1	Q9P787
4896.SPBC1711.04-1	Q9P786
4896.SPBC1711.05-1	Q9P785
4896.SPBC1711.07-1	Q9P783
4896.SPBC1711.08-1	Q9P782
4896.SPBC1711.10c-1	Q9P780
4896.SPBC1711.11-1	Q9P779
4896.SPBC1711.12-1	Q9P778
4896.SPBC1711.13-1	Q9P777
4896.SPBC1711.16-1	Q9P775
4896.SPBC1711.17-1	Q9P774
4896.SPBC1718.03-1	Q9P7P1
4896.SPBC1718.04-1	Q9P7P0
4896.SPBC1718.05-1	Q9P7N9
4896.SPBC1718.06-1	P87320
4896.SPBC1734.01c-1	O74828
4896.SPBC1734.03-1	Q4LB35
4896.SPBC1734.04-1	O74745
4896.SPBC1734.05c-1	O74746
4896.SPBC1734.08-1	O74749
4896.SPBC1734.11-1	O74752
4896.SPBC1734.12c-1	Q9USD4
4896.SPBC1734.13-1	O74754
4896.SPBC1734.14c-1	P08463
4896.SPBC1734.15-1	Q09948
4896.SPBC1734.16c-1	O74755
4896.SPBC1773.01-1	O94560
4896.SPBC1773.02c-1	O94561
4896.SPBC1773.03c-1	O94562
4896.SPBC1773.05c-1	P36624
4896.SPBC1773.07c-1	Q09717
4896.SPBC1773.10c-1	O94567
4896.SPBC1773.14-1	P40369
4896.SPBC1773.17c-1	O94574
4896.SPBC1778.01c-1	Q9Y7I8
4896.SPBC1778.02-1	Q96TL7
4896.SPBC1778.03c-1	Q9Y7J0
4896.SPBC1778.05c-1	Q9Y7J2
4896.SPBC1778.06c-1	O59945
4896.SPBC1778.07-1	Q9Y7J3
4896.SPBC1778.08c-1	Q9Y7J4
4896.SPBC1778.10c-1	Q9Y7J6
4896.SPBC17A3.01c-1	O13636
4896.SPBC17A3.04c-1	Q9UUF2
4896.SPBC17A3.05c-1	O13633
4896.SPBC17A3.06-1	O13632
4896.SPBC17A3.07-1	P78965
4896.SPBC17A3.08-1	Q9UUF1
4896.SPBC17A3.09c-1	O13629
4896.SPBC17D1.02-1	Q10206
4896.SPBC17D1.03c-1	Q10205
4896.SPBC17D1.05-1	Q10203
4896.SPBC17D1.06-1	Q10202
4896.SPBC17D11.01-1	O42980
4896.SPBC17D11.02c-1	O74757
4896.SPBC17D11.03c-1	O74758
4896.SPBC17D11.04c-1	O74759
4896.SPBC17D11.05-1	O74760
4896.SPBC17D11.06-1	O74761
4896.SPBC17D11.07c-1	O74762
4896.SPBC17D11.08-1	O74763
4896.SPBC17F3.01c-1	O74335
4896.SPBC17F3.02-1	O75011
4896.SPBC17G9.02c-1	Q9UUE7
4896.SPBC17G9.03c-1	Q9UUE6
4896.SPBC17G9.04c-1	Q9UUE5
4896.SPBC17G9.06c-1	Q9UUE3
4896.SPBC17G9.07-1	O59865
4896.SPBC17G9.08c-1	Q9UUE2
4896.SPBC17G9.09-1	Q09130
4896.SPBC17G9.10-1	Q10157
4896.SPBC17G9.11c-1	Q9UUE1
4896.SPBC17G9.12c-1	Q9UUE0
4896.SPBC1815.01-1	P40370
4896.SPBC1826.01c-1	O43065
4896.SPBC1861.03-1	Q9USY3
4896.SPBC1861.05-1	Q9USY1
4896.SPBC1861.07-1	Q9USX9
4896.SPBC1861.08c-1	Q9USX8
4896.SPBC18A7.01-1	Q9UUD8
4896.SPBC18E5.01-1	O59681
4896.SPBC18E5.02c-1	O59682
4896.SPBC18E5.04-1	Q09127
4896.SPBC18E5.05c-1	O94495
4896.SPBC18E5.06-1	P05764
4896.SPBC18E5.11c-1	O94752
4896.SPBC18E5.12c-1	O94745
4896.SPBC18E5.13-1	Q76PC7
4896.SPBC18H10.02-1	O60135
4896.SPBC18H10.03-1	P78795
4896.SPBC18H10.04c-1	O14369
4896.SPBC18H10.06c-1	O60137
4896.SPBC18H10.08c-1	O60139
4896.SPBC18H10.10c-1	O60141
4896.SPBC18H10.12c-1	O60143
4896.SPBC18H10.13-1	O14150
4896.SPBC18H10.14-1	O60144
4896.SPBC18H10.15-1	O60145
4896.SPBC18H10.16-1	O60146
4896.SPBC18H10.20c-1	O60150
4896.SPBC1921.01c-1	Q9USX4
4896.SPBC1921.02-1	Q9USX3
4896.SPBC1921.03c-1	Q9Y8G3
4896.SPBC1921.05-1	Q9USX1
4896.SPBC1921.06c-1	Q9USX0
4896.SPBC19C2.01-1	Q10752
4896.SPBC19C2.03-1	P48011
4896.SPBC19C2.07-1	P36580
4896.SPBC19C2.09-1	Q9UUD1
4896.SPBC19C2.10-1	Q9UUD0
4896.SPBC19C2.12-1	Q9UUC8
4896.SPBC19C2.13c-1	Q9UUC7
4896.SPBC19C2.14-1	Q9UUC6
4896.SPBC19C2.15c-1	O14346
4896.SPBC19C7.03-1	P14605
4896.SPBC19C7.06-1	O60155
4896.SPBC19C7.07c-1	O60156
4896.SPBC19C7.08c-1	O60157
4896.SPBC19C7.10-1	O60158
4896.SPBC19C7.11-1	O60159
4896.SPBC19C7.12c-1	O60160
4896.SPBC19F5.02c-1	O60161
4896.SPBC19F5.03-1	O60162
4896.SPBC19F5.04-1	O60163
4896.SPBC19F5.05c-1	O60164
4896.SPBC19F8.02-1	O60166
4896.SPBC19F8.03c-1	O60167
4896.SPBC19F8.05-1	O60169
4896.SPBC19F8.07-1	Q12126
4896.SPBC19G7.01c-1	O74773
4896.SPBC19G7.02-1	O42951
4896.SPBC19G7.03c-1	O42952
4896.SPBC19G7.05c-1	Q10287
4896.SPBC19G7.06-1	O42954
4896.SPBC19G7.10c-1	O42958
4896.SPBC19G7.14c-1	O42962
4896.SPBC19G7.15-1	O42963
4896.SPBC19G7.16-1	O42964
4896.SPBC19G7.17-1	O42965
4896.SPBC19G7.18c-1	Q7Z995
4896.SPBC1A4.01-1	O42971
4896.SPBC1A4.02c-1	P18869
4896.SPBC1A4.03c-1	P08096
4896.SPBC1A4.05-1	O74338
4896.SPBC1A4.06c-1	O74339
4896.SPBC1A4.07c-1	O74340
4896.SPBC1A4.08c-1	O74341
4896.SPBC1A4.09-1	O74343
4896.SPBC1A4.10c-1	Q9P7Y4
4896.SPBC1D7.01-1	O14334
4896.SPBC1D7.02c-1	O14335
4896.SPBC1D7.03-1	O14336
4896.SPBC1D7.04-1	Q09330
4896.SPBC20F10.01-1	Q06975
4896.SPBC20F10.03-1	O42973
4896.SPBC20F10.06-1	O14417
4896.SPBC20F10.07-1	O42976
4896.SPBC20F10.08c-1	O42977
4896.SPBC20F10.09-1	O42978
4896.SPBC20F10.10-1	O42979
4896.SPBC21.04-1	O94646
4896.SPBC21.05c-1	P15258
4896.SPBC211.01-1	O60186
4896.SPBC211.02c-1	Q9P7R9
4896.SPBC211.03c-1	Q9P7R8
4896.SPBC211.04c-1	P49731
4896.SPBC211.07c-1	Q9P7R4
4896.SPBC211.08c-1	Q9P7R3
4896.SPBC215.02-1	O94307
4896.SPBC215.03c-1	O94308
4896.SPBC215.05-1	P21696
4896.SPBC215.06c-1	O94311
4896.SPBC215.07c-1	O94312
4896.SPBC215.08c-1	O94313
4896.SPBC215.09c-1	Q9UQW6
4896.SPBC215.10-1	O94314
4896.SPBC215.11c-1	O94315
4896.SPBC215.12-1	O94316
4896.SPBC215.15-1	O94319
4896.SPBC216.01c-1	Q9Y7J8
4896.SPBC216.03-1	Q9Y7K0
4896.SPBC216.04c-1	Q9Y7K1
4896.SPBC216.05-1	Q02099
4896.SPBC216.06c-1	Q9UUM2
4896.SPBC216.07c-1	Q9Y7K2
4896.SPBC21B10.03c-1	Q9USW1
4896.SPBC21B10.04c-1	Q9UR17
4896.SPBC21B10.05c-1	O74184
4896.SPBC21B10.08c-1	P78833
4896.SPBC21B10.10-1	Q9USW5
4896.SPBC21C3.01c-1	P87319
4896.SPBC21C3.02c-1	Q9P7M1
4896.SPBC21C3.05-1	Q9P7L8
4896.SPBC21C3.07c-1	Q9P7L6
4896.SPBC21C3.08c-1	Q9P7L5
4896.SPBC21C3.09c-1	Q9P7L4
4896.SPBC21C3.10c-1	Q9P7L3
4896.SPBC21C3.11-1	Q9P7L2
4896.SPBC21C3.15c-1	Q9P7K9
4896.SPBC21C3.16c-1	Q9P7K8
4896.SPBC21C3.19-1	Q9P7K6
4896.SPBC21C3.20c-1	Q9P7K5
4896.SPBC21D10.07-1	O74347
4896.SPBC21D10.10-1	O74350
4896.SPBC21D10.11c-1	O74351
4896.SPBC21D10.12-1	O74352
4896.SPBC21H7.02-1	O60171
4896.SPBC21H7.03c-1	O60172
4896.SPBC21H7.04-1	O60173
4896.SPBC21H7.07c-1	P40374
4896.SPBC23E6.01c-1	O60176
4896.SPBC23E6.03c-1	O60178
4896.SPBC23E6.04c-1	O60179
4896.SPBC23E6.05-1	O60180
4896.SPBC23E6.06c-1	O60181
4896.SPBC23E6.07c-1	O60182
4896.SPBC23E6.09-1	O60184
4896.SPBC23E6.10c-1	O60185
4896.SPBC23G7.04c-1	P87159
4896.SPBC23G7.05-1	P79060
4896.SPBC23G7.06c-1	O94464
4896.SPBC23G7.07c-1	O94465
4896.SPBC23G7.08c-1	O94466
4896.SPBC23G7.10c-1	O94467
4896.SPBC23G7.12c-1	P41836
4896.SPBC23G7.15c-1	P17478
4896.SPBC23G7.16-1	Q9USV7
4896.SPBC244.01c-1	O60187
4896.SPBC244.02c-1	O60188
4896.SPBC24C6.02-1	O74764
4896.SPBC24C6.03-1	O74765
4896.SPBC24C6.04-1	O74766
4896.SPBC24C6.05-1	O74767
4896.SPBC24C6.06-1	P27584
4896.SPBC24C6.09c-1	O74770
4896.SPBC24C6.11-1	O74772
4896.SPBC25B2.01-1	O74774
4896.SPBC25B2.03-1	O74775
4896.SPBC25B2.04c-1	O74776
4896.SPBC25B2.05-1	O74777
4896.SPBC25B2.06c-1	O74778
4896.SPBC25B2.07c-1	O74779
4896.SPBC25B2.08-1	O74780
4896.SPBC25B2.09c-1	O74781
4896.SPBC25B2.10-1	O74782
4896.SPBC25D12.02c-1	O74354
4896.SPBC25D12.03c-1	O75001
