#name: S.pyogenes(M1GAS), PaxDB integrated dataset
#score: 12.1
#weight: 
#description: integrated dataset: weighted average of 'S.pyogenes(M1GAS), PeptideAtlas,Feb,2007' (weighting 100%),'S.pyogenes(M1GAS), Okamoto,BMC_Microbiol,2011' (weighting 100%)<br/><b>Interaction consistency score</b>: 12.1&nbsp<b>Coverage</b>: 75%
#organ: WHOLE_ORGANISM
#integrated: true
#
#internal_id	string_external_id	abundance
#
1986119	160490.SPy_0380	2120.95481174948
1986124	160490.SPy_0386	4.26472936919471
1986127	160490.SPy_0392	1868.34608708268
1986129	160490.SPy_0395	629.332039623697
1986131	160490.SPy_0399	122.545744670727
1986134	160490.SPy_0405	59.9718724405271
1986135	160490.SPy_0406	107.015400715118
1986138	160490.SPy_0410	76.6981025969008
1986139	160490.SPy_0412	143.567091821483
1986140	160490.SPy_0414	6.53377816668499
1986141	160490.SPy_0416	18.9219539431609
1986143	160490.SPy_0422	322.062921818047
1986146	160490.SPy_0427	27.0006162768168
1986149	160490.SPy_0431	29.6368534102234
1986151	160490.SPy_0433	3.50525160527153
1986153	160490.SPy_0436	6.6933382740908
1986154	160490.SPy_0437	8.68676727279068
1986155	160490.SPy_0439	359.480375711991
1986157	160490.SPy_0441	31.5643280650595
1986159	160490.SPy_0443	191.087664632729
1986162	160490.SPy_0447	159.306111115011
1986163	160490.SPy_0448	272.30922612337
1986164	160490.SPy_0450	238.436020250483
1986165	160490.SPy_0453	2614.93557666389
1986166	160490.SPy_0454	75.3125667693519
1986167	160490.SPy_0456	19.895546225251
1986168	160490.SPy_0457	923.744712271824
1986169	160490.SPy_0458	8.66035397864296
1986171	160490.SPy_0460	4584.97490627307
1986172	160490.SPy_0461	3302.05160042508
1986173	160490.SPy_0462	378.504713325229
1986174	160490.SPy_0463	4656.39745077332
1986175	160490.SPy_0464	17.8380020278555
1986176	160490.SPy_0466	82.8388438364636
1986177	160490.SPy_0467	480.416823474971
1986178	160490.SPy_0469	1049.53075403812
1986179	160490.SPy_0470	359.416922738116
1986180	160490.SPy_0471	61.7659354598538
1986181	160490.SPy_0472	49.8766198930129
1986184	160490.SPy_0476	157.154922352668
1986193	160490.SPy_0492	1.34833861954578
1986194	160490.SPy_0496	9.32837135159138
1986197	160490.SPy_0500	117.51344824329
1986200	160490.SPy_0503	31.4489499099646
1986203	160490.SPy_0506	2424.55553544005
1986204	160490.SPy_0507	24.8053345574278
1986206	160490.SPy_0510	3.3410239849394
1986207	160490.SPy_0511	1377.19130667821
1986208	160490.SPy_0512	209.861020094322
1986209	160490.SPy_0513	441.575780678792
1986210	160490.SPy_0514	849.855802801707
1986211	160490.SPy_0515	43.0175165391724
1986212	160490.SPy_0516	40.842546718878
1986213	160490.SPy_0517	715.975364319272
1986214	160490.SPy_0518	4.7585761414745
1986215	160490.SPy_0519	1.30090775092045
1986217	160490.SPy_0524	18.5851476759887
1986218	160490.SPy_0526	1.11979768539564
1986220	160490.SPy_0528	272.627892501356
1986221	160490.SPy_0529	6.99741964218112
1986222	160490.SPy_0530	16.8253589142997
1986223	160490.SPy_0531	19.4583221356666
1986224	160490.SPy_0532	15.7945425951405
1986225	160490.SPy_0533	18.2504275243262
1986226	160490.SPy_0534	3.64466676008255
1986228	160490.SPy_0536	11.1542209160358
1986229	160490.SPy_0537	11.3318114797441
1986230	160490.SPy_0538	15.7505777677723
1986231	160490.SPy_0539	12.4129904209382
1986233	160490.SPy_0542	14.0776220784078
1986235	160490.SPy_0544	10.4131001923195
1986236	160490.SPy_0545	1.71213375408703
1986238	160490.SPy_0547	52.8472232582576
1986239	160490.SPy_0549	6.82031572333178
1986241	160490.SPy_0552	39.8369785698215
1986243	160490.SPy_0555	4.24673845120936
1986246	160490.SPy_0559	8.74505727898154
1986247	160490.SPy_0560	273.736355514745
1986249	160490.SPy_0567	181.271467325193
1986250	160490.SPy_0568	218.392413537119
1986251	160490.SPy_0569	1219.15335896407
1986252	160490.SPy_0570	6.89568029748907
1986253	160490.SPy_0571	6.43406428171121
1986254	160490.SPy_0572	1.78627603491621
1986256	160490.SPy_0575	118.561108749303
1986258	160490.SPy_0577	2733.89202205513
1986260	160490.SPy_0580	110.155755342103
1986262	160490.SPy_0583	9.86897740770111
1986263	160490.SPy_0584	57.227836782576
1986265	160490.SPy_0587	1266.24092870797
1986266	160490.SPy_0588	1055.70682801017
1986270	160490.SPy_0593	1522.32966186117
1986271	160490.SPy_0595	1139.42365421845
1986273	160490.SPy_0598	27.8312162788472
1986274	160490.SPy_0599	276.798308532656
1986275	160490.SPy_0600	3.21642904760391
1986278	160490.SPy_0604	105.362185692011
1986279	160490.SPy_0605	167.8318766249
1986280	160490.SPy_0606	676.681836489701
1986281	160490.SPy_0608	34.977205530707
1986283	160490.SPy_0611	9638.87898193646
1986284	160490.SPy_0613	9197.0551223937
1986286	160490.SPy_0616	55.7446813581531
1986287	160490.SPy_0617	117.28066969571
1986289	160490.SPy_0621	92.6225803561002
1986290	160490.SPy_0622	6.59745059600014
1986291	160490.SPy_0623	338.565581107606
1986292	160490.SPy_0627	23.1620452595173
1986293	160490.SPy_0628	4.49814128085058
1986297	160490.SPy_0632	3.60279343770918
1986305	160490.SPy_0643	47.8400439775252
1986306	160490.SPy_0644	168.558921331181
1986307	160490.SPy_0645	802.405618962344
1986308	160490.SPy_0646	2.11463656313595
1986309	160490.SPy_0649	0.494718733093354
1986310	160490.SPy_0650	60.5076441777707
1986311	160490.SPy_0651	243.073954680267
1986312	160490.SPy_0652	159.774233109029
1986313	160490.SPy_0653	18.442968170097
1986315	160490.SPy_0655	4.08969117381664
1986317	160490.SPy_0657	55.1141226888444
1986322	160490.SPy_0663	8.94677945104575
1986323	160490.SPy_0664	1.69036408471363
1986325	160490.SPy_0666	13.6796380597048
1986327	160490.SPy_0669	5.91180305095268
1986329	160490.SPy_0671	0.209453120251158
1986969	160490.SPy_0676	1.99011556373717
1986335	160490.SPy_0679	4.84643286849006
1986336	160490.SPy_0680	19.096540423675
1986339	160490.SPy_0683	1.84649999038065
1986342	160490.SPy_0686	81.1555929710177
1986343	160490.SPy_0688	3.73379610273111
1986344	160490.SPy_0689	9.92847249954514
1986347	160490.SPy_0693	4.21572521956075
1986351	160490.SPy_0697	7.51309531353926
1986353	160490.SPy_0700	5.52857798396903
1986355	160490.SPy_0702	26.8624290104066
1986944	160490.SPy_0703	35.9818201650694
1986943	160490.SPy_0705	2.90155369097704
1986941	160490.SPy_0707	89.9575604658249
1986361	160490.SPy_0711	362.435113998915
1986362	160490.SPy_0712	273.291323738059
1986363	160490.SPy_0713	327.97801302771
1986364	160490.SPy_0714	84.6551773647168
1986365	160490.SPy_0715	0.914456126891023
1986366	160490.SPy_0716	21.6152154280559
1986367	160490.SPy_0717	5070.16487280963
1986369	160490.SPy_0721	575.466111251944
1986372	160490.SPy_0724	4947.86895156706
1986374	160490.SPy_0727	143.71445378762
1986375	160490.SPy_0728	223.101662866392
1986377	160490.SPy_0731	12623.530384075
1986380	160490.SPy_0737	18.9585101416285
1986383	160490.SPy_0740	145.776029171381
1986384	160490.SPy_0741	57.3670976060336
1986387	160490.SPy_0744	212.711094629515
1986388	160490.SPy_0745	16.2536304182611
1986390	160490.SPy_0747	347.302143641059
1986392	160490.SPy_0751	81.7357806568376
1986393	160490.SPy_0752	308.789536962345
